comment_id,comment,author,like_count,time_text,reply,clean_comment,like_count_numeric,word_count,character_count,comment_type,sentiment
UgzsPO7h2DRSQRRYkDN4AaABAg.AWqJdr_GaNyAWrZIMsNl-B,"Respected Sri,
If evolution is that is all, and if there is no God, then there is no objective good or evil.

So actions like six u ally abou sing Keds, graping, unaliving them, wars for dominance, bribe, lusting, jealousy, murder, pollution, global warming, unalving of keds and gerls in natural disasters etc are all just a matter of preference. Please sit and think about your world view and ripent. 

Kali yugam peaked... time over...
The king of kings Jesus is returning ANYTIME SOON to judge all. He gave his life on he cross as a penalty for your evil deeds so that you may not be condemned but have eternal life with God and also live a relatively peaceful life on earth. 
if there is any other way to forgive our sins/bad actions please tell me.",@Rockmanithan,1,2 bulan lalu,True,"Respected Sri, If evolution is that is all, and if there is no God, then there is no objective good or evil. So actions like six u ally abou sing Keds, graping, unaliving them, wars for dominance, bribe, lusting, jealousy, murder, pollution, global warming, unalving of keds and gerls in natural disasters etc are all just a matter of preference. Please sit and think about your world view and ripent. Kali yugam peaked... time over... The king of kings Jesus is returning ANYTIME SOON to judge all. He gave his life on he cross as a penalty for your evil deeds so that you may not be condemned but have eternal life with God and also live a relatively peaceful life on earth. if there is any other way to forgive our sins/bad actions please tell me.",1,137,750,Reply,Negative
UgzsPO7h2DRSQRRYkDN4AaABAg.AWqJdr_GaNyAWsA3ds2HOH,​ @Rockmanithan but i have 50 million power in Rise of Kingdoms,@FEREDITZ,3,2 bulan lalu,True,​ @Rockmanithan but i have 50 million power in Rise of Kingdoms,3,12,63,Reply,Neutral
UgzsPO7h2DRSQRRYkDN4AaABAg.AWqJdr_GaNyAWusrBA3-Gk, @FEREDITZ  🥀,@Rubenz343,0,2 bulan lalu,True,@FEREDITZ 🥀,0,2,11,Reply,Neutral
UgzZPtEuM0_7v9PiUJJ4AaABAg.AWs07amyGmYAWsn0T1N1DL,"He said 1997, not 1987",@MM-we4no,6,2 bulan lalu,True,"He said 1997, not 1987",6,5,22,Reply,Neutral
UgzZPtEuM0_7v9PiUJJ4AaABAg.AWs07amyGmYAWt8-TNfwtD," @MM-we4no  Clear your ears, and turn on the sub titles if you are hard of hearing. 1877.",@granvillestout2681,9,2 bulan lalu,True,"@MM-we4no Clear your ears, and turn on the sub titles if you are hard of hearing. 1877.",9,17,87,Reply,Negative
UgzZPtEuM0_7v9PiUJJ4AaABAg.AWs07amyGmYAWw4T8cUQ_s, @MM-we4no does it really matter? Both were just yesterday.,@dllion3196,3,2 bulan lalu,True,@MM-we4no does it really matter? Both were just yesterday.,3,9,58,Reply,Positive
UgzZPtEuM0_7v9PiUJJ4AaABAg.AWs07amyGmYAWt89t5SkSa," @MM-we4no  Clear your ears or turn on the subtitles, suggest both. 1887 when 2.7C increase recorded.",@granvillestout2681,0,2 bulan lalu,True,"@MM-we4no Clear your ears or turn on the subtitles, suggest both. 1887 when 2.7C increase recorded.",0,16,99,Reply,Positive
UgzZPtEuM0_7v9PiUJJ4AaABAg.AWs07amyGmYAWu-8-1CJME,"I see parallels with 1977 here in the UK,when a cool and often wet and windy summer followed an exceptionally hot one! Part of the same El Nino - La Nina cycle?",@rjjcms1,1,2 bulan lalu,True,"I see parallels with 1977 here in the UK,when a cool and often wet and windy summer followed an exceptionally hot one! Part of the same El Nino - La Nina cycle?",1,32,160,Reply,Positive
UgzZPtEuM0_7v9PiUJJ4AaABAg.AWs07amyGmYAWz8MRnWVv9,Yup. '76 was a scorcher in the UK. I remember because I was running a general store and aircon was just a lovely dream.,@fedup99,0,2 bulan lalu,True,Yup. '76 was a scorcher in the UK. I remember because I was running a general store and aircon was just a lovely dream.,0,24,119,Reply,Positive
UgzZPtEuM0_7v9PiUJJ4AaABAg.AWs07amyGmYAWw70_wyGrA,I remember 2015 and the Caribbean floods. My house took on flood waters 6 times btw Oct -mar.  Hopefully not this time,@Charles-v5d3p,1,2 bulan lalu,True,I remember 2015 and the Caribbean floods. My house took on flood waters 6 times btw Oct -mar. Hopefully not this time,1,22,117,Reply,Neutral
UgzZPtEuM0_7v9PiUJJ4AaABAg.AWs07amyGmYAWvvbtWIRHW,Same here. Where is Led Zepplin playing next weekend?,@AlienNihilist,0,2 bulan lalu,True,Same here. Where is Led Zepplin playing next weekend?,0,9,53,Reply,Neutral
UgzZPtEuM0_7v9PiUJJ4AaABAg.AWs07amyGmYAWxJc5PRNjx, @AlienNihilist  On the stairway to heaven.... 🤣,@carmenfinn7521,0,2 bulan lalu,True,@AlienNihilist On the stairway to heaven.... 🤣,0,7,46,Reply,Neutral
UgzZPtEuM0_7v9PiUJJ4AaABAg.AWs07amyGmYAWw93npH-nO,Just the other week there (1998),@BobJimmy-o5z,0,2 bulan lalu,True,Just the other week there (1998),0,6,32,Reply,Negative
UgzZPtEuM0_7v9PiUJJ4AaABAg.AWs07amyGmYAWsmP64Lii0,"And the strongest was way back  in 1877, clearly human induced.",@granvillestout2681,4,2 bulan lalu,True,"And the strongest was way back in 1877, clearly human induced.",4,11,62,Reply,Neutral
UgzZPtEuM0_7v9PiUJJ4AaABAg.AWs07amyGmYAWuovE_4hhy," @granvillestout2681  It's not about strength, it's about frequency.",@user-yd6tm5ne2e,1,2 bulan lalu,True,"@granvillestout2681 It's not about strength, it's about frequency.",1,8,66,Reply,Neutral
UgzZPtEuM0_7v9PiUJJ4AaABAg.AWs07amyGmYAWvap2klvHW, @user-yd6tm5ne2e  No more frequent than historical.,@granvillestout2681,0,2 bulan lalu,True,@user-yd6tm5ne2e No more frequent than historical.,0,6,50,Reply,Neutral
UgzZPtEuM0_7v9PiUJJ4AaABAg.AWs07amyGmYAWvb2vm9zGx," @user-yd6tm5ne2e  who knows in the past 1000 years how frequent, there are no records so we are only collecting data on 200 years at most. In the history of he world that is teeny weeny.",@granvillestout2681,0,2 bulan lalu,True,"@user-yd6tm5ne2e who knows in the past 1000 years how frequent, there are no records so we are only collecting data on 200 years at most. In the history of he world that is teeny weeny.",0,35,185,Reply,Positive
UgzZPtEuM0_7v9PiUJJ4AaABAg.AWs07amyGmYAWxTm2JraOj," @granvillestout2681  Exactly. We have data for the past 200 years to use, and in the last 200 years it is undeniable FACT that it is more frequent.",@user-yd6tm5ne2e,1,2 bulan lalu,True,"@granvillestout2681 Exactly. We have data for the past 200 years to use, and in the last 200 years it is undeniable FACT that it is more frequent.",1,27,146,Reply,Positive
UgzZPtEuM0_7v9PiUJJ4AaABAg.AWs07amyGmYAWxTtYIxtVj," @granvillestout2681  You proved yourself that this is unknowable, since we didn't record, but we are recording now and what we do know is that it is significantly more frequent. This is just a fact, rather than baseless guesses, like you are proposing.",@user-yd6tm5ne2e,1,2 bulan lalu,True,"@granvillestout2681 You proved yourself that this is unknowable, since we didn't record, but we are recording now and what we do know is that it is significantly more frequent. This is just a fact, rather than baseless guesses, like you are proposing.",1,42,251,Reply,Positive
UgzZPtEuM0_7v9PiUJJ4AaABAg.AWs07amyGmYAX06YwOzFMf," @fedup99  62 yo here. I've never had AC. I hate the stuff. Ruins me for being outside, and makes me sick.",@AlienNihilist,0,2 bulan lalu,True,"@fedup99 62 yo here. I've never had AC. I hate the stuff. Ruins me for being outside, and makes me sick.",0,21,104,Reply,Negative
UgxilgA0bRKTNj1o90t4AaABAg.AWqLWAoJAV-AWt-5yqJV8H,"Aotearoa is the Māori traditional name for New Zealand meaning the land was Aotearoa before European contact. As in so many aspects in our world, no matter what part of the world, there is a Eurocentric bias.",@CH-iy4go,9,2 bulan lalu,True,"Aotearoa is the Māori traditional name for New Zealand meaning the land was Aotearoa before European contact. As in so many aspects in our world, no matter what part of the world, there is a Eurocentric bias.",9,37,208,Reply,Positive
UgxilgA0bRKTNj1o90t4AaABAg.AWqLWAoJAV-AX4pc36BuRp,Maori settled NZ in the 1200’s. Hardly been there since the beginning of time.,@KSAUS2026,1,2 bulan lalu,True,Maori settled NZ in the 1200’s. Hardly been there since the beginning of time.,1,14,78,Reply,Negative
UgxilgA0bRKTNj1o90t4AaABAg.AWqLWAoJAV-AWxJ7Qk6gr_, @CH-iy4go The name Aotearoa was coined by a Welsh man.  It was never the name for our country,@jasonyoung1230,2,2 bulan lalu,True,@CH-iy4go The name Aotearoa was coined by a Welsh man. It was never the name for our country,2,18,92,Reply,Neutral
UgxilgA0bRKTNj1o90t4AaABAg.AWqLWAoJAV-AWtBg4vCXkb,"​ @CH-iy4go yep Kia orana 
A Rarotongan village leader told me it's been Aotearoa since before European, and the shining cuckoo flies the same path  to and from there from Takitimu Rarotonga.
When he sings, he's always announced Maori songs as ""here's a song from Aotearoa sometimes known as New Zealand"" with a big grin and he told me that story",@noelhayes8628,1,2 bulan lalu,True,"​ @CH-iy4go yep Kia orana A Rarotongan village leader told me it's been Aotearoa since before European, and the shining cuckoo flies the same path to and from there from Takitimu Rarotonga. When he sings, he's always announced Maori songs as ""here's a song from Aotearoa sometimes known as New Zealand"" with a big grin and he told me that story",1,61,344,Reply,Neutral
UgxilgA0bRKTNj1o90t4AaABAg.AWqLWAoJAV-AWsYbELMDxf,"Sometimes called New Zealand, yes mate that’s because that’s its name 🤣",@NorthernerExplains123,7,2 bulan lalu,True,"Sometimes called New Zealand, yes mate that’s because that’s its name 🤣",7,12,71,Reply,Positive
UgxilgA0bRKTNj1o90t4AaABAg.AWqLWAoJAV-AWteTReQ8UQ,"​ @NorthernerExplains123 
It's always been Aotearoa, why does that scare some people it's the truth?",@noelhayes8628,1,2 bulan lalu,True,"​ @NorthernerExplains123 It's always been Aotearoa, why does that scare some people it's the truth?",1,15,99,Reply,Neutral
UgxilgA0bRKTNj1o90t4AaABAg.AWqLWAoJAV-AWrQ5mJwoL9,That's what you call a flight delay.,@joeybloggs5931,6,2 bulan lalu,True,That's what you call a flight delay.,6,7,36,Reply,Neutral
UgxilgA0bRKTNj1o90t4AaABAg.AWqLWAoJAV-AWsKD9ufTmY, @joeybloggs5931  They can't afford the fuel prices.,@Aztaable,8,2 bulan lalu,True,@joeybloggs5931 They can't afford the fuel prices.,8,7,50,Reply,Neutral
UgxilgA0bRKTNj1o90t4AaABAg.AWqLWAoJAV-AWrT_nWz4Um,"​ @joeybloggs5931 😂
They probably flying Raro style, wait for a 747 instead of paddle",@noelhayes8628,2,2 bulan lalu,True,"​ @joeybloggs5931 😂 They probably flying Raro style, wait for a 747 instead of paddle",2,15,85,Reply,Neutral
UgxilgA0bRKTNj1o90t4AaABAg.AWqLWAoJAV-AWtevPvs5XI,Oh so is that why you guys go to the islands for a break then?,@noelhayes8628,0,2 bulan lalu,True,Oh so is that why you guys go to the islands for a break then?,0,15,62,Reply,Neutral
UgxilgA0bRKTNj1o90t4AaABAg.AWqLWAoJAV-AWuG4-kcHvn,Don’t worry people Trump will fix everything🎉🎉🎉🎉🎉🎉,@JoseTheChico,0,2 bulan lalu,True,Don’t worry people Trump will fix everything🎉🎉🎉🎉🎉🎉,0,7,50,Reply,Neutral
UgxilgA0bRKTNj1o90t4AaABAg.AWqLWAoJAV-AXS9sWHQTES,So what...every season is different!,@jeffyoung345,0,2 bulan lalu,True,So what...every season is different!,0,5,36,Reply,Neutral
UgxilgA0bRKTNj1o90t4AaABAg.AWqLWAoJAV-AXSCNhBQshF,"​ @jeffyoung345 
Looks like it",@noelhayes8628,0,2 bulan lalu,True,​ @jeffyoung345 Looks like it,0,5,29,Reply,Neutral
UgxilgA0bRKTNj1o90t4AaABAg.AWqLWAoJAV-AWsnVOfw1WR,Sometimes known as New Zealand? You mean always known as New Zealand 🤣,@ben101143,4,2 bulan lalu,True,Sometimes known as New Zealand? You mean always known as New Zealand 🤣,4,13,70,Reply,Neutral
UgxilgA0bRKTNj1o90t4AaABAg.AWqLWAoJAV-AWteA8xfyyD,"​ @ben101143 
It's been Aotearoa since names were names 
Why does that frighten you?",@noelhayes8628,2,2 bulan lalu,True,​ @ben101143 It's been Aotearoa since names were names Why does that frighten you?,2,14,82,Reply,Neutral
UgxilgA0bRKTNj1o90t4AaABAg.AWqLWAoJAV-AWtehX43XuD,"It's always been Aotearoa, don't worry about it",@noelhayes8628,0,2 bulan lalu,True,"It's always been Aotearoa, don't worry about it",0,8,47,Reply,Neutral
UgxilgA0bRKTNj1o90t4AaABAg.AWqLWAoJAV-AWtaNuwq_QM,Yea it’s known all the time around the world as New Zealand. Never once have heard it called the other name 😂,@User-pu3lc,3,2 bulan lalu,True,Yea it’s known all the time around the world as New Zealand. Never once have heard it called the other name 😂,3,22,109,Reply,Neutral
UgxilgA0bRKTNj1o90t4AaABAg.AWqLWAoJAV-AWteLlfi9Xt,"​ @User-pu3lc 
it's been Aotearoa since names were names.
why does the truth frighten some people?",@noelhayes8628,0,2 bulan lalu,True,​ @User-pu3lc it's been Aotearoa since names were names. why does the truth frighten some people?,0,16,97,Reply,Neutral
UgxilgA0bRKTNj1o90t4AaABAg.AWqLWAoJAV-AWtcZTVuA8T,"​ @User-pu3lc it's been Aotearoa since names were names 
Kia-Orana",@noelhayes8628,1,2 bulan lalu,True,​ @User-pu3lc it's been Aotearoa since names were names Kia-Orana,1,10,65,Reply,Neutral
UgxilgA0bRKTNj1o90t4AaABAg.AWqLWAoJAV-AWrZ2d_pBoG,"Respected Sri,
If evolution is that is all, and if there is no God, then there is no objective good or evil.

So actions like six u ally abou sing Keds, graping, unaliving them, wars for dominance, bribe, lusting, jealousy, murder etc are all just a matter of preference. Please sit and think about your world view and ripent. 

Kali yugam peaked... time over...
The king of kings is returning ANYTIME SOON to judge all. He gave his life on he cross as a penalty for your evil deeds so that you may not be condemned but have eternal life with God and also live a relatively peaceful life on earth. 
if there is any other way to forgive our sins/bad actions please tell me.",@Rockmanithan,1,2 bulan lalu,True,"Respected Sri, If evolution is that is all, and if there is no God, then there is no objective good or evil. So actions like six u ally abou sing Keds, graping, unaliving them, wars for dominance, bribe, lusting, jealousy, murder etc are all just a matter of preference. Please sit and think about your world view and ripent. Kali yugam peaked... time over... The king of kings is returning ANYTIME SOON to judge all. He gave his life on he cross as a penalty for your evil deeds so that you may not be condemned but have eternal life with God and also live a relatively peaceful life on earth. if there is any other way to forgive our sins/bad actions please tell me.",1,125,668,Reply,Negative
UgxilgA0bRKTNj1o90t4AaABAg.AWqLWAoJAV-AWryLiGXEt_,​ @Rockmanithan Can you please get a bloody grip on reality.,@surquhart64,7,2 bulan lalu,True,​ @Rockmanithan Can you please get a bloody grip on reality.,7,11,60,Reply,Negative
UgxilgA0bRKTNj1o90t4AaABAg.AWqLWAoJAV-AWtebcWPrO9,​ @Rockmanithan  oh yeah Charlie boy his birthday on the 1 June,@noelhayes8628,1,2 bulan lalu,True,​ @Rockmanithan oh yeah Charlie boy his birthday on the 1 June,1,12,62,Reply,Neutral
UgxilgA0bRKTNj1o90t4AaABAg.AWqLWAoJAV-AWtekC26Fe8,​ @Aztaable 😂,@noelhayes8628,0,2 bulan lalu,True,​ @Aztaable 😂,0,3,13,Reply,Neutral
UgxilgA0bRKTNj1o90t4AaABAg.AWqLWAoJAV-AWu186GBW3b, @noelhayes8628 because last time I checked the map says New Zealand lol ain’t no one scared,@NorthernerExplains123,2,2 bulan lalu,True,@noelhayes8628 because last time I checked the map says New Zealand lol ain’t no one scared,2,16,91,Reply,Positive
UgxilgA0bRKTNj1o90t4AaABAg.AWqLWAoJAV-AX4qS-RC-wC,"​ @KSAUS2026 
Does it matter whether Maori were here 200 years ago or 2000 years ago ?
No matter what we say Maori are tangata whenua are you wanting to take that away somehow?",@noelhayes8628,1,2 bulan lalu,True,​ @KSAUS2026 Does it matter whether Maori were here 200 years ago or 2000 years ago ? No matter what we say Maori are tangata whenua are you wanting to take that away somehow?,1,34,175,Reply,Neutral
